"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"even after 90 minutes of playing <font color = red>opposite</font> each other bullock and grant still look ill at ease sharing the same scene . what should have been a painless time-killer becomes instead a <font color = red>grating</font> endurance test .","even after 90 minutes of playing <font color = red>underneath</font> each other bullock and grant still look ill at ease sharing the same scene . what should have been a painless time-killer becomes instead a <font color = red>relentless</font> endurance test .",0.002400696277618408,0.2698856592178345,0,0,0,27,"Failed"
"<font color = red>there's</font> no disguising this as one of the worst films of the summer . or for the year , for that <font color = red>matter</font> .","<font color = red>have</font> no disguising this as one of the worst films of the summer . or for the year , for that <font color = red>matters</font> .",0.0011747479438781738,0.0027130842208862305,0,0,0,41,"Failed"
"i could have used my two <font color = red>hours</font> better <font color = red>watching</font> being <font color = red>john</font> <font color = red>malkovich</font> again .","i could have used my two <font color = green>parts</font> better <font color = green>performance</font> being <font color = green>felt</font> <font color = green>good</font> again .",0.0072242021560668945,0.9086745381355286,0,1,0,137,"Successful"
"i just saw this movie . . . well , it's probably not accurate to call it a movie .","i just saw this movie . . . well , it's probably not accurate to call it a movie .",0.9992135763168335,0.9992135763168335,0,0,1,1,"Skipped"
"miller has crafted an <font color = green>intriguing</font> <font color = green>story</font> of maternal instincts and misguided acts of affection .","miller has crafted an <font color = red>alternative</font> <font color = red>system</font> of maternal instincts and misguided acts of affection .",0.0005877017974853516,0.9965876936912537,1,0,1,100,"Successful"
"the film . . . presents classic moral-condundrum drama : what would you have done to survive ? the <font color = red>problem</font> with the film is whether these ambitions , laudable in themselves , justify a theatrical simulation of the death camp of auschwitz ii-birkenau .","the film . . . presents classic moral-condundrum drama : what would you have done to survive ? the <font color = green>deal</font> with the film is whether these ambitions , laudable in themselves , justify a theatrical simulation of the death camp of auschwitz ii-birkenau .",0.09579873085021973,0.7349157929420471,0,1,0,35,"Successful"
"it's not a particularly good film , but <font color = red>neither</font> is it a <font color = red>monsterous</font> one .","it's not a particularly good film , but <font color = green>this</font> is it a <font color = green>classic</font> one .",0.002211451530456543,0.9990795254707336,0,1,0,50,"Successful"
"definitely a crowd-pleaser , but then , so was the roman colosseum .","definitely a crowd-pleaser , but then , so was the roman colosseum .",0.9873752593994141,0.9873752593994141,1,1,0,1,"Skipped"
"the gags that fly at such a furiously funny pace that the only rip off that we were aware of was the one we felt when the movie ended so damned soon .","the gags that fly at such a furiously funny pace that the only rip off that we were aware of was the one we felt when the movie ended so damned soon .",0.9871017932891846,0.9871017932891846,0,0,1,1,"Skipped"
"a cellophane-pop <font color = red>remake</font> of the punk classic ladies and gentlemen , the <font color = red>fabulous</font> stains . . . crossroads is never much worse than <font color = red>bland</font> or better than inconsequential .","a cellophane-pop <font color = red>rendition</font> of the punk classic ladies and gentlemen , the <font color = red>happy</font> stains . . . crossroads is never much worse than <font color = red>anything</font> or better than inconsequential .",0.0009943842887878418,0.41052258014678955,0,0,0,26,"Failed"
"an almost unbearably morbid love story .","an almost unbearably morbid love story .",0.6390765905380249,0.6390765905380249,0,0,1,1,"Skipped"
"hart's war seems to <font color = red>want</font> to be a character study , but apparently can't quite decide which <font color = red>character</font> .","hart's war seems to <font color = red>someone</font> to be a character study , but apparently can't quite decide which <font color = red>person</font> .",0.0014919638633728027,0.0020989179611206055,0,0,0,23,"Failed"
". . . is funny in the <font color = green>way</font> that <font color = green>makes</font> you ache with sadness ( the way chekhov is funny ) , profound <font color = green>without</font> <font color = green>ever</font> being self-important , warm without ever succumbing to sentimentality .",". . . is funny in the <font color = green>regard</font> that <font color = green>sometimes</font> you ache with sadness ( the way chekhov is funny ) , profound <font color = green>before</font> <font color = green>usually</font> being self-important , warm without ever succumbing to sentimentality .",0.0018047690391540527,0.004863321781158447,1,1,1,106,"Failed"
"not just unlikable . disturbing . <font color = red>disgusting</font> . <font color = red>without</font> any redeeming value whatsoever .","not just unlikable . disturbing . <font color = green>shocking</font> . <font color = green>with</font> any redeeming value whatsoever .",0.0005447268486022949,0.9988911747932434,0,1,0,58,"Successful"
"an adorably whimsical <font color = green>comedy</font> that deserves more than a passing twinkle .","an adorably whimsical <font color = red>dream</font> that deserves more than a passing twinkle .",0.014252841472625732,0.9587025046348572,1,0,1,56,"Successful"
"tells ( the story ) with such atmospheric ballast that shrugging off the plot's persnickety problems is simply a matter of ( being ) in a shrugging mood .","tells ( the story ) with such atmospheric ballast that shrugging off the plot's persnickety problems is simply a matter of ( being ) in a shrugging mood .",0.9945065975189209,0.9945065975189209,0,0,1,1,"Skipped"
"the stunt work is top-notch ; the dialogue and drama often food-spittingly funny .","the stunt work is top-notch ; the dialogue and drama often food-spittingly funny .",0.9977322816848755,0.9977322816848755,1,1,0,1,"Skipped"
"goofy , nutty , consistently funny . and <font color = green>educational</font> !","goofy , nutty , consistently funny . and <font color = red>stupid</font> !",0.0013695955276489258,0.9216848015785217,1,0,1,33,"Successful"
"arliss howard's ambitious , moving , and adventurous directorial debut , <font color = green>big</font> bad love , meets so many of the challenges it poses for itself that <font color = green>one</font> can forgive the film its flaws .","arliss howard's ambitious , moving , and adventurous directorial debut , <font color = green>beautiful</font> bad love , meets so many of the challenges it poses for itself that <font color = green>two</font> can forgive the film its flaws .",0.0006229281425476074,0.0010226964950561523,1,1,1,33,"Failed"
